Session,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,PitOutTime_sec,PitInTime_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Position,IsAccurate
FP3,BEA,Haas F1 Team,2.0,1.0,MEDIUM,2.0,99.241,34.857,20.186,44.198,,,218.0,218.0,258.0,224.0,1,,1
FP3,BEA,Haas F1 Team,3.0,1.0,MEDIUM,3.0,,29.612,17.899,,,2176.004,268.0,289.0,,278.0,0,,0
FP3,BEA,Haas F1 Team,4.0,2.0,MEDIUM,4.0,128.735,61.263,21.193,46.279,2916.227,,232.0,252.0,244.0,47.0,0,,0
FP3,BEA,Haas F1 Team,5.0,2.0,MEDIUM,5.0,112.136,37.244,21.187,53.705,,,236.0,247.0,268.0,245.0,0,,1
FP3,BEA,Haas F1 Team,6.0,2.0,MEDIUM,6.0,81.53,28.963,17.614,34.953,,,275.0,298.0,306.0,286.0,1,,1
FP3,BEA,Haas F1 Team,7.0,2.0,MEDIUM,7.0,127.359,52.513,26.668,48.178,,,177.0,225.0,265.0,200.0,0,,1
FP3,BEA,Haas F1 Team,8.0,2.0,MEDIUM,8.0,106.775,40.908,21.209,44.658,,,210.0,215.0,270.0,288.0,0,,1
FP3,BEA,Haas F1 Team,9.0,2.0,MEDIUM,9.0,81.129,28.823,17.608,34.698,,,256.0,300.0,306.0,292.0,1,,1
FP3,BEA,Haas F1 Team,10.0,2.0,MEDIUM,10.0,146.22,45.91,30.043,70.267,,3671.347,165.0,241.0,,239.0,0,,0
FP3,BEA,Haas F1 Team,11.0,3.0,MEDIUM,11.0,140.368,67.031,21.041,52.296,3702.057,,268.0,240.0,266.0,167.0,0,,0
FP3,BEA,Haas F1 Team,12.0,3.0,MEDIUM,12.0,104.313,30.041,20.752,53.52,,3929.885,181.0,207.0,,284.0,0,,0
FP3,BEA,Haas F1 Team,13.0,4.0,MEDIUM,13.0,,56.32,20.078,,3945.463,4054.158,249.0,275.0,,211.0,0,,0
FP3,BEA,Haas F1 Team,14.0,5.0,SOFT,2.0,,43.48,20.909,,4317.565,4426.394,244.0,252.0,,155.0,0,,0
FP3,BEA,Haas F1 Team,15.0,6.0,SOFT,2.0,124.351,63.562,21.149,39.64,5029.364,,235.0,248.0,270.0,134.0,0,,0
FP3,BEA,Haas F1 Team,16.0,6.0,SOFT,3.0,80.778,28.696,17.567,34.515,,,251.0,303.0,305.0,290.0,1,,1
FP3,BEA,Haas F1 Team,17.0,6.0,SOFT,4.0,,39.239,22.692,,,,170.0,210.0,194.0,283.0,0,,0
FP3,BEA,Haas F1 Team,18.0,6.0,SOFT,5.0,,30.384,18.445,,,5494.202,235.0,285.0,,266.0,0,,0
