GP,Driver,Team,Stint,Compound,TyreLife,LapNumber,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,FreshTyre,LongRunID,CleanLapCount
R01_Australia,SAI,Williams,4.0,SOFT,6.0,51.0,83.87,29.442,18.002,36.426,True,R01_Australia_SAI_S4,8
R01_Australia,SAI,Williams,4.0,SOFT,7.0,52.0,83.59,29.198,18.018,36.374,True,R01_Australia_SAI_S4,8
R01_Australia,SAI,Williams,4.0,SOFT,9.0,54.0,84.266,29.358,18.216,36.692,True,R01_Australia_SAI_S4,8
R01_Australia,SAI,Williams,4.0,SOFT,10.0,55.0,83.809,29.303,18.121,36.385,True,R01_Australia_SAI_S4,8
R01_Australia,SAI,Williams,4.0,SOFT,11.0,56.0,84.823,29.171,18.86,36.792,True,R01_Australia_SAI_S4,8
R01_Australia,STR,Aston Martin,1.0,MEDIUM,8.0,8.0,87.644,30.941,18.662,38.041,True,R01_Australia_STR_S1,2
R01_Australia,STR,Aston Martin,1.0,MEDIUM,10.0,10.0,87.614,31.028,18.726,37.86,True,R01_Australia_STR_S1,2
R01_Australia,STR,Aston Martin,2.0,HARD,3.0,14.0,87.008,30.582,18.7,37.726,True,R01_Australia_STR_S2,6
R01_Australia,STR,Aston Martin,2.0,HARD,4.0,15.0,86.872,30.449,18.787,37.636,True,R01_Australia_STR_S2,6
R01_Australia,STR,Aston Martin,2.0,HARD,5.0,16.0,87.37,30.539,18.86,37.971,True,R01_Australia_STR_S2,6
R01_Australia,STR,Aston Martin,2.0,HARD,11.0,22.0,87.48,30.985,18.744,37.751,True,R01_Australia_STR_S2,6
R01_Australia,STR,Aston Martin,2.0,HARD,12.0,23.0,87.511,30.801,19.05,37.66,True,R01_Australia_STR_S2,6
R01_Australia,STR,Aston Martin,2.0,HARD,13.0,24.0,87.122,30.653,18.936,37.533,True,R01_Australia_STR_S2,6
R01_Australia,STR,Aston Martin,3.0,SOFT,2.0,28.0,86.074,30.185,18.792,37.097,True,R01_Australia_STR_S3,5
R01_Australia,STR,Aston Martin,3.0,SOFT,3.0,29.0,86.064,30.217,18.613,37.234,True,R01_Australia_STR_S3,5
R01_Australia,STR,Aston Martin,3.0,SOFT,4.0,30.0,87.416,30.233,18.674,38.509,True,R01_Australia_STR_S3,5
R01_Australia,STR,Aston Martin,3.0,SOFT,5.0,31.0,86.387,30.422,18.577,37.388,True,R01_Australia_STR_S3,5
R01_Australia,STR,Aston Martin,3.0,SOFT,7.0,33.0,86.528,30.503,18.728,37.297,True,R01_Australia_STR_S3,5
R01_Australia,VER,Red Bull Racing,1.0,HARD,2.0,2.0,86.828,31.2,18.005,37.623,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,3.0,3.0,87.096,31.213,18.031,37.852,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,4.0,4.0,86.571,30.547,17.928,38.096,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,5.0,5.0,84.879,29.902,18.36,36.617,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,6.0,6.0,84.968,30.063,17.806,37.099,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,7.0,7.0,85.384,30.335,18.224,36.825,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,8.0,8.0,84.707,29.79,18.051,36.866,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,9.0,9.0,85.071,29.879,17.966,37.226,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,10.0,10.0,85.133,30.036,17.609,37.488,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,15.0,15.0,84.098,29.618,17.939,36.541,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,16.0,16.0,84.606,29.522,18.04,37.044,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,1.0,HARD,17.0,17.0,84.757,29.737,17.967,37.053,True,R01_Australia_VER_S1,12
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,2.0,20.0,83.566,29.779,17.769,36.018,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,3.0,21.0,83.536,29.143,18.11,36.283,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,4.0,22.0,83.458,29.148,17.987,36.323,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,5.0,23.0,83.516,29.193,18.022,36.301,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,6.0,24.0,83.472,29.331,17.986,36.155,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,7.0,25.0,83.554,29.364,17.93,36.26,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,8.0,26.0,83.363,29.297,17.886,36.18,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,9.0,27.0,83.74,29.355,17.915,36.47,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,10.0,28.0,83.463,29.351,17.958,36.154,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,11.0,29.0,83.439,29.24,17.886,36.313,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,12.0,30.0,83.39,29.256,17.871,36.263,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,13.0,31.0,83.51,29.324,17.844,36.342,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,14.0,32.0,83.587,29.193,17.877,36.517,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,15.0,33.0,83.93,29.526,17.854,36.55,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,17.0,35.0,84.556,29.456,18.087,37.013,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,18.0,36.0,83.967,29.51,18.177,36.28,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,19.0,37.0,83.675,29.34,18.18,36.155,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,20.0,38.0,83.912,29.242,18.212,36.458,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,21.0,39.0,83.715,29.316,18.034,36.365,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,2.0,MEDIUM,22.0,40.0,84.595,29.579,17.878,37.138,True,R01_Australia_VER_S2,20
R01_Australia,VER,Red Bull Racing,3.0,HARD,2.0,43.0,82.091,28.823,17.616,35.652,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,3.0,44.0,82.52,28.919,17.767,35.834,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,4.0,45.0,82.453,28.859,17.681,35.913,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,5.0,46.0,82.81,29.22,17.664,35.926,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,6.0,47.0,82.489,28.873,17.603,36.013,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,7.0,48.0,82.906,29.093,17.536,36.277,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,8.0,49.0,82.939,29.15,17.584,36.205,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,9.0,50.0,82.738,29.125,17.654,35.959,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,10.0,51.0,82.69,29.042,17.676,35.972,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,11.0,52.0,82.683,28.971,17.606,36.106,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,12.0,53.0,83.109,29.115,17.894,36.1,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,13.0,54.0,83.09,29.024,17.803,36.263,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,14.0,55.0,83.211,29.154,17.844,36.213,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,15.0,56.0,83.109,29.051,17.734,36.324,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,16.0,57.0,83.469,29.153,17.83,36.486,True,R01_Australia_VER_S3,16
R01_Australia,VER,Red Bull Racing,3.0,HARD,17.0,58.0,83.533,29.247,17.832,36.454,True,R01_Australia_VER_S3,16
R02_China,ALO,Aston Martin,1.0,HARD,3.0,3.0,101.588,26.6,31.151,43.837,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,4.0,4.0,100.471,26.212,30.81,43.449,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,5.0,5.0,101.554,26.535,31.007,44.012,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,6.0,6.0,101.824,26.393,31.047,44.384,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,7.0,7.0,101.659,26.579,31.303,43.777,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,8.0,8.0,101.113,26.389,31.171,43.553,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,9.0,9.0,101.631,26.658,31.46,43.513,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,15.0,15.0,101.183,26.24,30.898,44.045,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,16.0,16.0,100.26,26.131,30.815,43.314,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,19.0,19.0,100.356,26.15,30.915,43.291,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,20.0,20.0,100.254,26.25,30.766,43.238,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,21.0,21.0,99.812,26.203,30.635,42.974,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,22.0,22.0,99.938,26.218,30.615,43.105,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,23.0,23.0,99.801,26.192,30.561,43.048,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,24.0,24.0,99.767,26.222,30.534,43.011,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,25.0,25.0,99.721,26.187,30.538,42.996,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,26.0,26.0,99.755,26.207,30.556,42.992,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,28.0,28.0,99.745,26.146,30.566,43.033,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,29.0,29.0,99.945,26.276,30.659,43.01,True,R02_China_ALO_S1,20
R02_China,ALO,Aston Martin,1.0,HARD,30.0,30.0,100.349,26.136,30.955,43.258,True,R02_China_ALO_S1,20
R02_China,ANT,Mercedes,1.0,MEDIUM,2.0,2.0,98.305,26.129,30.278,41.898,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,1.0,MEDIUM,3.0,3.0,98.013,25.948,29.572,42.493,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,1.0,MEDIUM,4.0,4.0,97.394,26.003,29.327,42.064,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,1.0,MEDIUM,5.0,5.0,97.535,25.859,29.51,42.166,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,1.0,MEDIUM,6.0,6.0,97.172,25.696,29.434,42.042,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,1.0,MEDIUM,7.0,7.0,97.412,25.891,29.467,42.054,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,1.0,MEDIUM,8.0,8.0,97.322,25.807,29.454,42.061,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,1.0,MEDIUM,9.0,9.0,97.356,25.839,29.585,41.932,True,R02_China_ANT_S1,8
R02_China,ANT,Mercedes,2.0,HARD,4.0,14.0,98.957,26.203,30.021,42.733,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,5.0,15.0,98.222,26.027,29.867,42.328,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,6.0,16.0,96.604,25.324,29.229,42.051,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,7.0,17.0,96.555,25.593,29.128,41.834,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,9.0,19.0,96.816,25.574,29.505,41.737,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,10.0,20.0,96.762,25.551,29.411,41.8,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,11.0,21.0,96.929,25.652,29.348,41.929,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,12.0,22.0,96.612,25.668,29.194,41.75,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,13.0,23.0,96.806,25.681,29.239,41.886,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,14.0,24.0,96.513,25.539,29.189,41.785,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,15.0,25.0,96.514,25.495,29.19,41.829,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,16.0,26.0,96.588,25.55,29.207,41.831,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,17.0,27.0,96.59,25.515,29.2,41.875,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,19.0,29.0,96.381,25.583,29.116,41.682,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,20.0,30.0,96.166,25.389,29.103,41.674,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,21.0,31.0,96.108,25.417,28.996,41.695,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,22.0,32.0,95.983,25.328,28.984,41.671,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,24.0,34.0,96.021,25.454,29.002,41.565,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,25.0,35.0,96.037,25.515,28.991,41.531,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,26.0,36.0,96.014,25.48,28.908,41.626,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,27.0,37.0,96.159,25.497,28.938,41.724,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,28.0,38.0,95.526,25.283,28.807,41.436,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,29.0,39.0,95.494,25.3,28.82,41.374,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,30.0,40.0,96.15,25.342,29.022,41.786,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,31.0,41.0,95.343,25.291,28.839,41.213,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,32.0,42.0,95.93,25.261,28.909,41.76,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,33.0,43.0,95.936,25.295,29.031,41.61,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,34.0,44.0,95.332,25.253,28.719,41.36,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,35.0,45.0,95.528,25.211,28.83,41.487,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,36.0,46.0,95.282,25.14,28.694,41.448,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,37.0,47.0,95.501,25.25,28.612,41.639,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,38.0,48.0,95.706,25.262,28.55,41.894,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,39.0,49.0,95.523,25.319,28.58,41.624,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,40.0,50.0,95.659,25.223,28.659,41.777,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,41.0,51.0,96.011,25.263,28.96,41.788,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,42.0,52.0,95.275,25.295,28.532,41.448,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,44.0,54.0,96.176,25.478,28.787,41.911,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,45.0,55.0,96.378,25.56,28.886,41.932,True,R02_China_ANT_S2,39
R02_China,ANT,Mercedes,2.0,HARD,46.0,56.0,96.929,25.314,28.861,42.754,True,R02_China_ANT_S2,39
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,2.0,2.0,101.136,26.995,30.997,43.144,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,3.0,3.0,99.715,26.962,30.362,42.391,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,4.0,4.0,99.18,26.545,30.225,42.41,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,5.0,5.0,99.504,26.485,30.442,42.577,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,6.0,6.0,98.61,25.953,30.169,42.488,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,7.0,7.0,99.323,26.1,30.476,42.747,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,8.0,8.0,99.436,26.217,30.611,42.608,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,1.0,MEDIUM,9.0,9.0,99.71,26.329,30.76,42.621,True,R02_China_BEA_S1,8
R02_China,BEA,Haas F1 Team,2.0,HARD,4.0,14.0,99.24,26.103,30.378,42.759,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,5.0,15.0,99.289,26.229,30.381,42.679,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,6.0,16.0,98.269,26.064,29.975,42.23,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,7.0,17.0,98.343,25.952,29.696,42.695,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,9.0,19.0,99.009,25.981,30.329,42.699,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,10.0,20.0,98.618,26.152,29.786,42.68,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,11.0,21.0,98.526,26.602,29.775,42.149,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,12.0,22.0,97.867,25.899,29.578,42.39,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,13.0,23.0,97.615,25.88,29.454,42.281,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,14.0,24.0,97.86,25.753,29.62,42.487,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,15.0,25.0,97.68,25.942,29.495,42.243,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,16.0,26.0,97.392,25.68,29.397,42.315,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,17.0,27.0,97.405,25.83,29.329,42.246,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,19.0,29.0,97.684,25.876,29.507,42.301,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,20.0,30.0,97.276,25.616,29.364,42.296,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,21.0,31.0,97.583,25.822,29.395,42.366,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,22.0,32.0,97.496,25.749,29.516,42.231,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,24.0,34.0,97.395,25.837,29.278,42.28,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,25.0,35.0,97.42,25.684,29.313,42.423,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,26.0,36.0,97.48,25.802,29.289,42.389,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,27.0,37.0,97.242,25.653,29.382,42.207,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,28.0,38.0,97.222,25.669,29.284,42.269,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,29.0,39.0,97.043,25.602,29.17,42.271,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,30.0,40.0,97.153,25.551,29.284,42.318,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,31.0,41.0,97.029,25.444,29.283,42.302,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,32.0,42.0,97.712,25.463,29.29,42.959,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,33.0,43.0,97.214,25.801,29.152,42.261,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,34.0,44.0,97.416,25.505,29.32,42.591,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,35.0,45.0,97.232,25.495,29.325,42.412,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,36.0,46.0,97.301,25.54,29.348,42.413,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,37.0,47.0,96.805,25.469,29.166,42.17,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,38.0,48.0,97.238,25.443,29.293,42.502,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,39.0,49.0,97.642,25.501,29.67,42.471,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,40.0,50.0,96.989,25.619,29.069,42.301,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,41.0,51.0,96.825,25.327,29.145,42.353,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,42.0,52.0,96.778,25.448,29.198,42.132,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,44.0,54.0,96.788,25.42,29.088,42.28,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,45.0,55.0,96.648,25.384,29.169,42.095,True,R02_China_BEA_S2,39
R02_China,BEA,Haas F1 Team,2.0,HARD,46.0,56.0,96.429,25.226,29.121,42.082,True,R02_China_BEA_S2,39
R02_China,BOT,Cadillac,1.0,MEDIUM,2.0,2.0,101.601,26.947,31.365,43.289,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,1.0,MEDIUM,3.0,3.0,101.829,26.659,31.934,43.236,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,1.0,MEDIUM,4.0,4.0,100.904,26.761,30.962,43.181,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,1.0,MEDIUM,5.0,5.0,101.396,27.059,31.039,43.298,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,1.0,MEDIUM,6.0,6.0,100.278,26.391,30.952,42.935,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,1.0,MEDIUM,7.0,7.0,100.875,26.604,30.985,43.286,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,1.0,MEDIUM,8.0,8.0,101.258,26.882,31.015,43.361,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,1.0,MEDIUM,9.0,9.0,101.349,26.941,30.99,43.418,True,R02_China_BOT_S1,8
R02_China,BOT,Cadillac,2.0,HARD,4.0,14.0,101.294,26.737,31.46,43.097,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,5.0,15.0,100.006,26.165,30.675,43.166,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,6.0,16.0,99.739,26.191,30.624,42.924,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,9.0,19.0,100.164,26.517,30.671,42.976,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,10.0,20.0,99.976,26.364,30.626,42.986,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,11.0,21.0,100.045,26.449,30.593,43.003,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,12.0,22.0,99.813,26.212,30.653,42.948,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,13.0,23.0,99.967,26.487,30.566,42.914,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,14.0,24.0,99.846,26.425,30.561,42.86,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,15.0,25.0,99.813,26.2,30.699,42.914,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,16.0,26.0,99.744,26.309,30.445,42.99,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,18.0,28.0,99.636,26.274,30.448,42.914,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,19.0,29.0,99.566,26.098,30.501,42.967,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,20.0,30.0,99.692,26.301,30.429,42.962,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,21.0,31.0,99.768,26.106,30.87,42.792,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,22.0,32.0,99.542,26.151,30.446,42.945,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,24.0,34.0,99.695,26.516,30.445,42.734,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,25.0,35.0,99.539,26.304,30.277,42.958,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,26.0,36.0,100.552,26.353,31.324,42.875,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,27.0,37.0,99.444,26.253,30.429,42.762,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,28.0,38.0,100.047,26.13,30.527,43.39,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,29.0,39.0,99.734,26.45,30.283,43.001,True,R02_China_BOT_S2,37
R02_China,BOT,Cadillac,2.0,HARD,30.0,40.0,100.571,27.407,30.087,43.077,True,R02_China_BOT_S2,37
